Attribution Method,Layer Name,Neuron Index,Relevance Score
GradShap,yolo_model.model.6.m.0.m.0.cv2.conv,11,-0.02740538865327835
GradShap,yolo_model.model.6.m.0.m.0.cv2.conv,12,-0.041130729019641876
GradShap,yolo_model.model.6.m.0.m.0.cv2.conv,13,0.008256053552031517
GradShap,yolo_model.model.6.m.0.m.0.cv2.conv,14,0.10330703854560852
GradShap,yolo_model.model.6.m.0.m.0.cv2.conv,15,0.11512362957000732
GradShap,yolo_model.model.6.m.0.m.0.cv2.conv,16,0.047079965472221375
GradShap,yolo_model.model.6.m.0.m.0.cv2.conv,17,0.006139947101473808
GradShap,yolo_model.model.6.m.0.m.0.cv2.conv,18,0.10114814341068268
GradShap,yolo_model.model.6.m.0.m.0.cv2.conv,19,0.08191253989934921
GradShap,yolo_model.model.6.m.0.m.0.cv2.conv,20,0.04688451811671257
GradShap,yolo_model.model.6.m.0.m.0.cv2.conv,21,-0.04240931570529938
GradShap,yolo_model.model.6.m.0.m.0.cv2.conv,22,0.08223704993724823
GradShap,yolo_model.model.6.m.0.m.0.cv2.conv,23,-0.023339401930570602
GradShap,yolo_model.model.6.m.0.m.0.cv2.conv,24,0.06416802108287811
GradShap,yolo_model.model.6.m.0.m.0.cv2.conv,25,-0.03274198994040489
GradShap,yolo_model.model.6.m.0.m.0.cv2.conv,26,-0.025915781036019325
GradShap,yolo_model.model.6.m.0.m.0.cv2.conv,27,0.03532830625772476
GradShap,yolo_model.model.6.m.0.m.0.cv2.conv,28,-0.007879115641117096
GradShap,yolo_model.model.6.m.0.m.0.cv2.conv,29,0.03070167638361454
GradShap,yolo_model.model.6.m.0.m.0.cv2.conv,30,0.01296969410032034
GradShap,yolo_model.model.6.m.0.m.0.cv2.conv,31,0.0843605101108551
GradShap,yolo_model.model.6.m.0.m.1.cv1.conv,0,0.017501745373010635
GradShap,yolo_model.model.6.m.0.m.1.cv1.conv,1,-0.0027981128077954054
GradShap,yolo_model.model.6.m.0.m.1.cv1.conv,2,-0.010431062430143356
GradShap,yolo_model.model.6.m.0.m.1.cv1.conv,3,-0.008593527600169182
GradShap,yolo_model.model.6.m.0.m.1.cv1.conv,4,0.020390838384628296
GradShap,yolo_model.model.6.m.0.m.1.cv1.conv,5,-0.004857060499489307
GradShap,yolo_model.model.6.m.0.m.1.cv1.conv,6,0.014252637512981892
GradShap,yolo_model.model.6.m.0.m.1.cv1.conv,7,0.006525604985654354
GradShap,yolo_model.model.6.m.0.m.1.cv1.conv,8,-0.006277617532759905
GradShap,yolo_model.model.6.m.0.m.1.cv1.conv,9,-0.02467355690896511
GradShap,yolo_model.model.6.m.0.m.1.cv1.conv,10,0.0063543058931827545
GradShap,yolo_model.model.6.m.0.m.1.cv1.conv,11,-0.017591139301657677
GradShap,yolo_model.model.6.m.0.m.1.cv1.conv,12,-0.00027105119079351425
GradShap,yolo_model.model.6.m.0.m.1.cv1.conv,13,0.027513109147548676
GradShap,yolo_model.model.6.m.0.m.1.cv1.conv,14,0.006466849707067013
GradShap,yolo_model.model.6.m.0.m.1.cv1.conv,15,0.024259408935904503
GradShap,yolo_model.model.6.m.0.m.1.cv1.conv,16,-0.033596061170101166
GradShap,yolo_model.model.6.m.0.m.1.cv1.conv,17,0.029747474938631058
GradShap,yolo_model.model.6.m.0.m.1.cv1.conv,18,0.05967229977250099
GradShap,yolo_model.model.6.m.0.m.1.cv1.conv,19,0.0012295353226363659
GradShap,yolo_model.model.6.m.0.m.1.cv1.conv,20,-0.019051458686590195
GradShap,yolo_model.model.6.m.0.m.1.cv1.conv,21,-0.025880487635731697
GradShap,yolo_model.model.6.m.0.m.1.cv1.conv,22,0.006975478492677212
GradShap,yolo_model.model.6.m.0.m.1.cv1.conv,23,0.004858978092670441
GradShap,yolo_model.model.6.m.0.m.1.cv1.conv,24,-0.013729873113334179
GradShap,yolo_model.model.6.m.0.m.1.cv1.conv,25,-0.018651770427823067
GradShap,yolo_model.model.6.m.0.m.1.cv1.conv,26,-0.04736874997615814
GradShap,yolo_model.model.6.m.0.m.1.cv1.conv,27,0.008549605496227741
GradShap,yolo_model.model.6.m.0.m.1.cv1.conv,28,0.02203437127172947
GradShap,yolo_model.model.6.m.0.m.1.cv1.conv,29,-0.003773414995521307
GradShap,yolo_model.model.6.m.0.m.1.cv1.conv,30,0.005625812336802483
GradShap,yolo_model.model.6.m.0.m.1.cv1.conv,31,0.018808886408805847
GradShap,yolo_model.model.6.m.0.m.1.cv2.conv,0,-0.005428106524050236
GradShap,yolo_model.model.6.m.0.m.1.cv2.conv,1,-0.002542531583458185
GradShap,yolo_model.model.6.m.0.m.1.cv2.conv,2,0.0032249782234430313
GradShap,yolo_model.model.6.m.0.m.1.cv2.conv,3,-0.02040839195251465
GradShap,yolo_model.model.6.m.0.m.1.cv2.conv,4,0.026109371334314346
GradShap,yolo_model.model.6.m.0.m.1.cv2.conv,5,0.00602414645254612
GradShap,yolo_model.model.6.m.0.m.1.cv2.conv,6,-0.037545837461948395
GradShap,yolo_model.model.6.m.0.m.1.cv2.conv,7,-0.004908413626253605
GradShap,yolo_model.model.6.m.0.m.1.cv2.conv,8,-0.026331543922424316
GradShap,yolo_model.model.6.m.0.m.1.cv2.conv,9,-0.008858131244778633
GradShap,yolo_model.model.6.m.0.m.1.cv2.conv,10,-0.004510289989411831
GradShap,yolo_model.model.6.m.0.m.1.cv2.conv,11,-0.02779625542461872
GradShap,yolo_model.model.6.m.0.m.1.cv2.conv,12,0.05630859360098839
GradShap,yolo_model.model.6.m.0.m.1.cv2.conv,13,-0.009357195347547531
GradShap,yolo_model.model.6.m.0.m.1.cv2.conv,14,0.03731423616409302
GradShap,yolo_model.model.6.m.0.m.1.cv2.conv,15,0.009080147370696068
GradShap,yolo_model.model.6.m.0.m.1.cv2.conv,16,-0.006457955576479435
GradShap,yolo_model.model.6.m.0.m.1.cv2.conv,17,0.011469931341707706
GradShap,yolo_model.model.6.m.0.m.1.cv2.conv,18,0.01364979613572359
GradShap,yolo_model.model.6.m.0.m.1.cv2.conv,19,0.03600591793656349
GradShap,yolo_model.model.6.m.0.m.1.cv2.conv,20,-0.003231661394238472
GradShap,yolo_model.model.6.m.0.m.1.cv2.conv,21,0.0013974020257592201
GradShap,yolo_model.model.6.m.0.m.1.cv2.conv,22,-0.01368644367903471
GradShap,yolo_model.model.6.m.0.m.1.cv2.conv,23,-0.06895698606967926
GradShap,yolo_model.model.6.m.0.m.1.cv2.conv,24,-0.022178886458277702
GradShap,yolo_model.model.6.m.0.m.1.cv2.conv,25,0.010293560102581978
GradShap,yolo_model.model.6.m.0.m.1.cv2.conv,26,0.026803720742464066
GradShap,yolo_model.model.6.m.0.m.1.cv2.conv,27,-0.02772298827767372
GradShap,yolo_model.model.6.m.0.m.1.cv2.conv,28,-0.018175456672906876
GradShap,yolo_model.model.6.m.0.m.1.cv2.conv,29,-0.04388608783483505
GradShap,yolo_model.model.6.m.0.m.1.cv2.conv,30,0.04365292936563492
GradShap,yolo_model.model.6.m.0.m.1.cv2.conv,31,0.0077735953964293
GradShap,yolo_model.model.7.conv,0,0.0015286519192159176
GradShap,yolo_model.model.7.conv,1,0.11886615306138992
GradShap,yolo_model.model.7.conv,2,-0.04751264303922653
GradShap,yolo_model.model.7.conv,3,0.027169153094291687
GradShap,yolo_model.model.7.conv,4,-0.0013848082162439823
GradShap,yolo_model.model.7.conv,5,-0.01710893213748932
GradShap,yolo_model.model.7.conv,6,-0.039767760783433914
GradShap,yolo_model.model.7.conv,7,-0.20617423951625824
GradShap,yolo_model.model.7.conv,8,0.06352325528860092
GradShap,yolo_model.model.7.conv,9,0.017679914832115173
GradShap,yolo_model.model.7.conv,10,-0.053712017834186554
GradShap,yolo_model.model.7.conv,11,-0.003938198089599609
GradShap,yolo_model.model.7.conv,12,0.011801842600107193
GradShap,yolo_model.model.7.conv,13,-0.005485972389578819
GradShap,yolo_model.model.7.conv,14,0.0008956659585237503
GradShap,yolo_model.model.7.conv,15,-0.046621173620224
GradShap,yolo_model.model.7.conv,16,-0.011058604344725609
GradShap,yolo_model.model.7.conv,17,0.17823347449302673
GradShap,yolo_model.model.7.conv,18,0.13864323496818542
GradShap,yolo_model.model.7.conv,19,0.23043522238731384
GradShap,yolo_model.model.7.conv,20,-0.021950064226984978
GradShap,yolo_model.model.7.conv,21,-0.00946181733161211
GradShap,yolo_model.model.7.conv,22,-0.004643564578145742
GradShap,yolo_model.model.7.conv,23,0.3292621672153473
GradShap,yolo_model.model.7.conv,24,-0.1037292331457138
GradShap,yolo_model.model.7.conv,25,2.438947558403015e-05
GradShap,yolo_model.model.7.conv,26,-0.028170183300971985
GradShap,yolo_model.model.7.conv,27,0.027514491230249405
GradShap,yolo_model.model.7.conv,28,-0.06071281060576439
GradShap,yolo_model.model.7.conv,29,0.07461577653884888
GradShap,yolo_model.model.7.conv,30,0.029982056468725204
GradShap,yolo_model.model.7.conv,31,0.03502446785569191
GradShap,yolo_model.model.7.conv,32,-0.049018848687410355
GradShap,yolo_model.model.7.conv,33,0.010036587715148926
GradShap,yolo_model.model.7.conv,34,-0.040381498634815216
GradShap,yolo_model.model.7.conv,35,0.009852463379502296
GradShap,yolo_model.model.7.conv,36,0.0006631109863519669
GradShap,yolo_model.model.7.conv,37,0.012136154808104038
GradShap,yolo_model.model.7.conv,38,0.020334700122475624
GradShap,yolo_model.model.7.conv,39,-0.003612303175032139
GradShap,yolo_model.model.7.conv,40,-0.007992397993803024
GradShap,yolo_model.model.7.conv,41,-0.0013468540273606777
GradShap,yolo_model.model.7.conv,42,-0.032915376126766205
GradShap,yolo_model.model.7.conv,43,0.011337600648403168
GradShap,yolo_model.model.7.conv,44,0.04563440382480621
GradShap,yolo_model.model.7.conv,45,-0.009334560483694077
GradShap,yolo_model.model.7.conv,46,-0.004711154382675886
GradShap,yolo_model.model.7.conv,47,-0.04126611724495888
GradShap,yolo_model.model.7.conv,48,0.03707680478692055
GradShap,yolo_model.model.7.conv,49,-0.0005095473024994135
GradShap,yolo_model.model.7.conv,50,0.0012632108991965652
GradShap,yolo_model.model.7.conv,51,0.026120595633983612
GradShap,yolo_model.model.7.conv,52,0.05755513906478882
GradShap,yolo_model.model.7.conv,53,-0.037319548428058624
GradShap,yolo_model.model.7.conv,54,0.0013167457655072212
GradShap,yolo_model.model.7.conv,55,0.01510543655604124
GradShap,yolo_model.model.7.conv,56,0.004406875930726528
GradShap,yolo_model.model.7.conv,57,0.025424059480428696
GradShap,yolo_model.model.7.conv,58,-0.041640106588602066
GradShap,yolo_model.model.7.conv,59,-0.05658068135380745
GradShap,yolo_model.model.7.conv,60,-0.08337682485580444
GradShap,yolo_model.model.7.conv,61,-0.011505777016282082
GradShap,yolo_model.model.7.conv,62,-0.023589689284563065
GradShap,yolo_model.model.7.conv,63,-0.0033546448685228825
GradShap,yolo_model.model.7.conv,64,-0.005352798383682966
GradShap,yolo_model.model.7.conv,65,0.009635360911488533
GradShap,yolo_model.model.7.conv,66,0.01335532683879137
GradShap,yolo_model.model.7.conv,67,0.10880999267101288
GradShap,yolo_model.model.7.conv,68,0.04050019010901451
GradShap,yolo_model.model.7.conv,69,-0.11524534225463867
GradShap,yolo_model.model.7.conv,70,0.007030516862869263
GradShap,yolo_model.model.7.conv,71,0.03187289834022522
GradShap,yolo_model.model.7.conv,72,0.010562333278357983
GradShap,yolo_model.model.7.conv,73,-0.17153197526931763
GradShap,yolo_model.model.7.conv,74,-0.013332519680261612
GradShap,yolo_model.model.7.conv,75,0.008940248750150204
GradShap,yolo_model.model.7.conv,76,0.037870071828365326
GradShap,yolo_model.model.7.conv,77,-0.013433950021862984
GradShap,yolo_model.model.7.conv,78,-0.033186692744493484
GradShap,yolo_model.model.7.conv,79,0.02317628264427185
GradShap,yolo_model.model.7.conv,80,-0.47040820121765137
GradShap,yolo_model.model.7.conv,81,0.012798072770237923
GradShap,yolo_model.model.7.conv,82,0.03642365336418152
GradShap,yolo_model.model.7.conv,83,-0.030689014121890068
GradShap,yolo_model.model.7.conv,84,-0.010473391972482204
GradShap,yolo_model.model.7.conv,85,0.038826826959848404
GradShap,yolo_model.model.7.conv,86,0.07645827531814575
GradShap,yolo_model.model.7.conv,87,-0.026300467550754547
GradShap,yolo_model.model.7.conv,88,-0.01950012892484665
GradShap,yolo_model.model.7.conv,89,0.008059529587626457
GradShap,yolo_model.model.7.conv,90,-0.007003644481301308
GradShap,yolo_model.model.7.conv,91,-0.037250541150569916
GradShap,yolo_model.model.7.conv,92,0.035725630819797516
GradShap,yolo_model.model.7.conv,93,-0.0755416750907898
GradShap,yolo_model.model.7.conv,94,0.03703664615750313
GradShap,yolo_model.model.7.conv,95,-0.007935733534395695
GradShap,yolo_model.model.7.conv,96,0.01296147145330906
GradShap,yolo_model.model.7.conv,97,-0.012411726638674736
GradShap,yolo_model.model.7.conv,98,-0.020245809108018875
GradShap,yolo_model.model.7.conv,99,-0.030917223542928696
GradShap,yolo_model.model.7.conv,100,-0.035151030868291855
GradShap,yolo_model.model.7.conv,101,0.023689106106758118
GradShap,yolo_model.model.7.conv,102,0.03593333065509796
GradShap,yolo_model.model.7.conv,103,0.004436127841472626
GradShap,yolo_model.model.7.conv,104,-0.07430863380432129
GradShap,yolo_model.model.7.conv,105,-0.05183953046798706
GradShap,yolo_model.model.7.conv,106,0.0023231953382492065
GradShap,yolo_model.model.7.conv,107,-0.021316006779670715
GradShap,yolo_model.model.7.conv,108,0.01387768890708685
GradShap,yolo_model.model.7.conv,109,0.00996407214552164
GradShap,yolo_model.model.7.conv,110,0.012958571314811707
GradShap,yolo_model.model.7.conv,111,-0.012591572478413582
GradShap,yolo_model.model.7.conv,112,0.046495839953422546
GradShap,yolo_model.model.7.conv,113,0.014765695668756962
GradShap,yolo_model.model.7.conv,114,0.0020915637724101543
GradShap,yolo_model.model.7.conv,115,0.00435941107571125
GradShap,yolo_model.model.7.conv,116,-0.0010776121634989977
GradShap,yolo_model.model.7.conv,117,0.12963247299194336
GradShap,yolo_model.model.7.conv,118,0.039606694132089615
GradShap,yolo_model.model.7.conv,119,-0.008730307221412659
GradShap,yolo_model.model.7.conv,120,0.007153876591473818
GradShap,yolo_model.model.7.conv,121,-0.005284026265144348
GradShap,yolo_model.model.7.conv,122,-0.06427333503961563
GradShap,yolo_model.model.7.conv,123,0.028486471623182297
GradShap,yolo_model.model.7.conv,124,-0.00766376918181777
GradShap,yolo_model.model.7.conv,125,-0.01018784660845995
GradShap,yolo_model.model.7.conv,126,-0.00698158098384738
GradShap,yolo_model.model.7.conv,127,0.027160950005054474
GradShap,yolo_model.model.7.conv,128,0.08657195419073105
GradShap,yolo_model.model.7.conv,129,0.1187879666686058
GradShap,yolo_model.model.7.conv,130,0.016915181651711464
GradShap,yolo_model.model.7.conv,131,-0.0061157941818237305
GradShap,yolo_model.model.7.conv,132,-0.07934043556451797
GradShap,yolo_model.model.7.conv,133,0.06423819810152054
GradShap,yolo_model.model.7.conv,134,0.020025959238409996
GradShap,yolo_model.model.7.conv,135,0.030908001586794853
GradShap,yolo_model.model.7.conv,136,0.0016801896272227168
GradShap,yolo_model.model.7.conv,137,0.041322045028209686
GradShap,yolo_model.model.7.conv,138,-0.043847739696502686
GradShap,yolo_model.model.7.conv,139,-0.5285857915878296
GradShap,yolo_model.model.7.conv,140,-0.01495461817830801
GradShap,yolo_model.model.7.conv,141,-0.03906574472784996
GradShap,yolo_model.model.7.conv,142,0.06400846689939499
GradShap,yolo_model.model.7.conv,143,0.03234688565135002
GradShap,yolo_model.model.7.conv,144,-0.10478184372186661
GradShap,yolo_model.model.7.conv,145,-0.016375282779335976
GradShap,yolo_model.model.7.conv,146,-0.0006196042522788048
GradShap,yolo_model.model.7.conv,147,0.005622807890176773
GradShap,yolo_model.model.7.conv,148,-0.012916811741888523
GradShap,yolo_model.model.7.conv,149,0.014949288219213486
GradShap,yolo_model.model.7.conv,150,-0.02200373448431492
GradShap,yolo_model.model.7.conv,151,-0.021874049678444862
GradShap,yolo_model.model.7.conv,152,0.007981562986969948
GradShap,yolo_model.model.7.conv,153,0.004003562033176422
GradShap,yolo_model.model.7.conv,154,0.0334337018430233
GradShap,yolo_model.model.7.conv,155,0.005896647460758686
GradShap,yolo_model.model.7.conv,156,-0.05739317089319229
GradShap,yolo_model.model.7.conv,157,0.015981631353497505
GradShap,yolo_model.model.7.conv,158,0.014890315011143684
GradShap,yolo_model.model.7.conv,159,-0.01753092184662819
GradShap,yolo_model.model.7.conv,160,-0.08924010396003723
GradShap,yolo_model.model.7.conv,161,-0.006004380993545055
GradShap,yolo_model.model.7.conv,162,0.0020785201340913773
GradShap,yolo_model.model.7.conv,163,-0.028965482488274574
GradShap,yolo_model.model.7.conv,164,0.007644235622137785
GradShap,yolo_model.model.7.conv,165,-0.10074879229068756
GradShap,yolo_model.model.7.conv,166,0.017170850187540054
GradShap,yolo_model.model.7.conv,167,0.04408454895019531
GradShap,yolo_model.model.7.conv,168,0.3136189579963684
GradShap,yolo_model.model.7.conv,169,0.015145467594265938
GradShap,yolo_model.model.7.conv,170,-0.024727027863264084
GradShap,yolo_model.model.7.conv,171,0.04475979506969452
GradShap,yolo_model.model.7.conv,172,0.2044753134250641
GradShap,yolo_model.model.7.conv,173,0.011284522712230682
GradShap,yolo_model.model.7.conv,174,0.003740103682503104
GradShap,yolo_model.model.7.conv,175,0.0010148542933166027
GradShap,yolo_model.model.7.conv,176,-0.11360378563404083
GradShap,yolo_model.model.7.conv,177,0.0702807828783989
GradShap,yolo_model.model.7.conv,178,-0.08179265260696411
GradShap,yolo_model.model.7.conv,179,0.01941235177218914
GradShap,yolo_model.model.7.conv,180,-0.06456902623176575
GradShap,yolo_model.model.7.conv,181,-0.07586822658777237
GradShap,yolo_model.model.7.conv,182,0.020975742489099503
GradShap,yolo_model.model.7.conv,183,-0.011653125286102295
GradShap,yolo_model.model.7.conv,184,-0.013201780617237091
GradShap,yolo_model.model.7.conv,185,0.00987253151834011
GradShap,yolo_model.model.7.conv,186,-0.01814701408147812
GradShap,yolo_model.model.7.conv,187,-0.017282141372561455
GradShap,yolo_model.model.7.conv,188,0.021613050252199173
GradShap,yolo_model.model.7.conv,189,-0.08000648021697998
GradShap,yolo_model.model.7.conv,190,-0.012580594047904015
GradShap,yolo_model.model.7.conv,191,0.05647362396121025
GradShap,yolo_model.model.7.conv,192,-0.09609130769968033
GradShap,yolo_model.model.7.conv,193,-0.03626587986946106
GradShap,yolo_model.model.7.conv,194,0.4327317178249359
GradShap,yolo_model.model.7.conv,195,-0.012147625908255577
GradShap,yolo_model.model.7.conv,196,-0.0016051451675593853
GradShap,yolo_model.model.7.conv,197,0.00010153977200388908
GradShap,yolo_model.model.7.conv,198,-0.061070650815963745
GradShap,yolo_model.model.7.conv,199,0.009771879762411118
GradShap,yolo_model.model.7.conv,200,-0.02732890285551548
GradShap,yolo_model.model.7.conv,201,0.008968697860836983
GradShap,yolo_model.model.7.conv,202,-0.008103476837277412
GradShap,yolo_model.model.7.conv,203,0.01664011739194393
GradShap,yolo_model.model.7.conv,204,0.006484456360340118
GradShap,yolo_model.model.7.conv,205,-0.0888846293091774
GradShap,yolo_model.model.7.conv,206,-0.02923106960952282
GradShap,yolo_model.model.7.conv,207,-0.03759200870990753
GradShap,yolo_model.model.7.conv,208,-0.04503241926431656
GradShap,yolo_model.model.7.conv,209,-0.008654508739709854
GradShap,yolo_model.model.7.conv,210,-0.0009889830835163593
GradShap,yolo_model.model.7.conv,211,-0.003161890432238579
GradShap,yolo_model.model.7.conv,212,-0.024319123476743698
GradShap,yolo_model.model.7.conv,213,0.002918236656114459
GradShap,yolo_model.model.7.conv,214,0.0461973175406456
GradShap,yolo_model.model.7.conv,215,-0.11881350725889206
GradShap,yolo_model.model.7.conv,216,0.047588858753442764
GradShap,yolo_model.model.7.conv,217,0.11707711219787598
GradShap,yolo_model.model.7.conv,218,-0.029363732784986496
GradShap,yolo_model.model.7.conv,219,0.03578706085681915
GradShap,yolo_model.model.7.conv,220,0.221486896276474
GradShap,yolo_model.model.7.conv,221,-0.009853020310401917
GradShap,yolo_model.model.7.conv,222,-0.10590433329343796
GradShap,yolo_model.model.7.conv,223,0.01111973263323307
GradShap,yolo_model.model.7.conv,224,-0.0030844761058688164
GradShap,yolo_model.model.7.conv,225,-0.03876833617687225
GradShap,yolo_model.model.7.conv,226,-0.008558861911296844
GradShap,yolo_model.model.7.conv,227,0.26883888244628906
GradShap,yolo_model.model.7.conv,228,0.0004339725710451603
GradShap,yolo_model.model.7.conv,229,-0.18046683073043823
GradShap,yolo_model.model.7.conv,230,-0.020800434052944183
GradShap,yolo_model.model.7.conv,231,-0.09241936355829239
GradShap,yolo_model.model.7.conv,232,0.04201013594865799
GradShap,yolo_model.model.7.conv,233,0.031026002019643784
GradShap,yolo_model.model.7.conv,234,-0.039688386023044586
GradShap,yolo_model.model.7.conv,235,-0.00188495684415102
GradShap,yolo_model.model.7.conv,236,-0.14480558037757874
GradShap,yolo_model.model.7.conv,237,0.0008072301279753447
GradShap,yolo_model.model.7.conv,238,0.0010625026188790798
GradShap,yolo_model.model.7.conv,239,-0.007237146608531475
GradShap,yolo_model.model.7.conv,240,0.011476896703243256
GradShap,yolo_model.model.7.conv,241,-0.00853843241930008
GradShap,yolo_model.model.7.conv,242,-0.1172168031334877
GradShap,yolo_model.model.7.conv,243,0.016939345747232437
GradShap,yolo_model.model.7.conv,244,0.01687718741595745
GradShap,yolo_model.model.7.conv,245,0.003927993588149548
GradShap,yolo_model.model.7.conv,246,0.007661196868866682
GradShap,yolo_model.model.7.conv,247,-0.01667814329266548
GradShap,yolo_model.model.7.conv,248,0.08045840263366699
GradShap,yolo_model.model.7.conv,249,0.012234349735081196
GradShap,yolo_model.model.7.conv,250,0.09714709967374802
GradShap,yolo_model.model.7.conv,251,-0.017991093918681145
GradShap,yolo_model.model.7.conv,252,-0.001539813936688006
GradShap,yolo_model.model.7.conv,253,-0.03054676577448845
GradShap,yolo_model.model.7.conv,254,-0.01775789074599743
GradShap,yolo_model.model.7.conv,255,-0.028420301154255867
GradShap,yolo_model.model.8.cv1.conv,0,0.009628819301724434
GradShap,yolo_model.model.8.cv1.conv,1,-0.003161739557981491
GradShap,yolo_model.model.8.cv1.conv,2,-0.008776943199336529
GradShap,yolo_model.model.8.cv1.conv,3,0.01925114542245865
GradShap,yolo_model.model.8.cv1.conv,4,-0.01380512397736311
GradShap,yolo_model.model.8.cv1.conv,5,-0.012966092675924301
GradShap,yolo_model.model.8.cv1.conv,6,0.0166020467877388
GradShap,yolo_model.model.8.cv1.conv,7,-0.007809960749000311
GradShap,yolo_model.model.8.cv1.conv,8,0.033446624875068665
GradShap,yolo_model.model.8.cv1.conv,9,-0.07410070300102234
GradShap,yolo_model.model.8.cv1.conv,10,-0.07131976634263992
GradShap,yolo_model.model.8.cv1.conv,11,0.06752780824899673
GradShap,yolo_model.model.8.cv1.conv,12,-0.1450183093547821
GradShap,yolo_model.model.8.cv1.conv,13,0.07493685185909271
GradShap,yolo_model.model.8.cv1.conv,14,0.006229110062122345
GradShap,yolo_model.model.8.cv1.conv,15,-0.0031044126953929663
GradShap,yolo_model.model.8.cv1.conv,16,0.06916269659996033
GradShap,yolo_model.model.8.cv1.conv,17,-0.04842168465256691
GradShap,yolo_model.model.8.cv1.conv,18,0.019702989608049393
GradShap,yolo_model.model.8.cv1.conv,19,-0.01016342081129551
GradShap,yolo_model.model.8.cv1.conv,20,0.01641681417822838
GradShap,yolo_model.model.8.cv1.conv,21,0.0066392445005476475
GradShap,yolo_model.model.8.cv1.conv,22,0.012901312671601772
GradShap,yolo_model.model.8.cv1.conv,23,0.008735504001379013
GradShap,yolo_model.model.8.cv1.conv,24,0.014244992285966873
GradShap,yolo_model.model.8.cv1.conv,25,-0.07018985599279404
GradShap,yolo_model.model.8.cv1.conv,26,-0.06564388424158096
GradShap,yolo_model.model.8.cv1.conv,27,0.06385091692209244
GradShap,yolo_model.model.8.cv1.conv,28,-0.025793977081775665
GradShap,yolo_model.model.8.cv1.conv,29,0.021432168781757355
GradShap,yolo_model.model.8.cv1.conv,30,0.11512768268585205
GradShap,yolo_model.model.8.cv1.conv,31,-0.05514594539999962
GradShap,yolo_model.model.8.cv1.conv,32,0.00314928125590086
GradShap,yolo_model.model.8.cv1.conv,33,-0.0055550821125507355
GradShap,yolo_model.model.8.cv1.conv,34,0.32374492287635803
GradShap,yolo_model.model.8.cv1.conv,35,0.01635700836777687
GradShap,yolo_model.model.8.cv1.conv,36,-0.021654892712831497
GradShap,yolo_model.model.8.cv1.conv,37,-0.011309131979942322
GradShap,yolo_model.model.8.cv1.conv,38,-0.02425839565694332
GradShap,yolo_model.model.8.cv1.conv,39,0.12136171013116837
GradShap,yolo_model.model.8.cv1.conv,40,0.008877584710717201
GradShap,yolo_model.model.8.cv1.conv,41,-0.0057318927720189095
GradShap,yolo_model.model.8.cv1.conv,42,0.02043142169713974
GradShap,yolo_model.model.8.cv1.conv,43,0.32017114758491516
GradShap,yolo_model.model.8.cv1.conv,44,0.029441919177770615
GradShap,yolo_model.model.8.cv1.conv,45,-0.0042185247875750065
GradShap,yolo_model.model.8.cv1.conv,46,0.007148372009396553
GradShap,yolo_model.model.8.cv1.conv,47,0.026159051805734634
GradShap,yolo_model.model.8.cv1.conv,48,-0.0463113933801651
GradShap,yolo_model.model.8.cv1.conv,49,-0.023936627432703972
GradShap,yolo_model.model.8.cv1.conv,50,0.14575840532779694
GradShap,yolo_model.model.8.cv1.conv,51,-0.0015294384211301804
GradShap,yolo_model.model.8.cv1.conv,52,-0.07822591811418533
GradShap,yolo_model.model.8.cv1.conv,53,0.15412431955337524
GradShap,yolo_model.model.8.cv1.conv,54,-0.01357288472354412
GradShap,yolo_model.model.8.cv1.conv,55,0.12683214247226715
GradShap,yolo_model.model.8.cv1.conv,56,-0.006517569534480572
GradShap,yolo_model.model.8.cv1.conv,57,-0.1429668366909027
GradShap,yolo_model.model.8.cv1.conv,58,-0.014934085309505463
GradShap,yolo_model.model.8.cv1.conv,59,0.011606319807469845
GradShap,yolo_model.model.8.cv1.conv,60,-0.038561683148145676
GradShap,yolo_model.model.8.cv1.conv,61,-0.058917298913002014
GradShap,yolo_model.model.8.cv1.conv,62,-0.06569848209619522
GradShap,yolo_model.model.8.cv1.conv,63,-0.010146018117666245
GradShap,yolo_model.model.8.cv1.conv,64,-0.005000072531402111
GradShap,yolo_model.model.8.cv1.conv,65,-0.047342173755168915
GradShap,yolo_model.model.8.cv1.conv,66,-0.015199362300336361
GradShap,yolo_model.model.8.cv1.conv,67,0.003703586757183075
GradShap,yolo_model.model.8.cv1.conv,68,0.015608139336109161
GradShap,yolo_model.model.8.cv1.conv,69,-0.04734642058610916
GradShap,yolo_model.model.8.cv1.conv,70,-0.010950068943202496
GradShap,yolo_model.model.8.cv1.conv,71,-0.09405381977558136
GradShap,yolo_model.model.8.cv1.conv,72,-0.008442891761660576
GradShap,yolo_model.model.8.cv1.conv,73,0.0036565600894391537
GradShap,yolo_model.model.8.cv1.conv,74,0.042566850781440735
GradShap,yolo_model.model.8.cv1.conv,75,0.032757338136434555
GradShap,yolo_model.model.8.cv1.conv,76,-0.02629217877984047
GradShap,yolo_model.model.8.cv1.conv,77,-0.009783551096916199
GradShap,yolo_model.model.8.cv1.conv,78,-0.04173734784126282
GradShap,yolo_model.model.8.cv1.conv,79,0.023159395903348923
GradShap,yolo_model.model.8.cv1.conv,80,-0.014493133872747421
GradShap,yolo_model.model.8.cv1.conv,81,-0.027219898998737335
GradShap,yolo_model.model.8.cv1.conv,82,0.04537634178996086
GradShap,yolo_model.model.8.cv1.conv,83,-0.002202879637479782
GradShap,yolo_model.model.8.cv1.conv,84,-0.0253743939101696
